Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Zoie,"Fuller House: Season 1: ""A Giant Leap""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 03:27:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1242957},{""eventType"":""playing"",""sessionOffsetMs"":19755,""mediaOffsetMs"":1242957},{""eventType"":""playing"",""sessionOffsetMs"":36860,""mediaOffsetMs"":1255879},{""eventType"":""playing"",""sessionOffsetMs"":40245,""mediaOffsetMs"":1259264},{""eventType"":""playing"",""sessionOffsetMs"":46261,""mediaOffsetMs"":1265280},{""eventType"":""playing"",""sessionOffsetMs"":54261,""mediaOffsetMs"":1273280},{""eventType"":""playing"",""sessionOffsetMs"":62261,""mediaOffsetMs"":1281280},{""eventType"":""paused"",""sessionOffsetMs"":516940,""mediaOffsetMs"":1735775},{""eventType"":""stopped"",""sessionOffsetMs"":517707,""mediaOffsetMs"":1735929}]"
Zoie,"Fuller House: Season 1: ""A Giant Leap""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:59:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1870,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":12333,""mediaOffsetMs"":15807},{""eventType"":""playing"",""sessionOffsetMs"":290346,""mediaOffsetMs"":15807},{""eventType"":""playing"",""sessionOffsetMs"":302009,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":302347,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":308363,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":316363,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":322379,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1431510,""mediaOffsetMs"":1157156},{""eventType"":""playing"",""sessionOffsetMs"":1495988,""mediaOffsetMs"":1157156},{""eventType"":""paused"",""sessionOffsetMs"":1582800,""mediaOffsetMs"":1243033},{""eventType"":""stopped"",""sessionOffsetMs"":1585032,""mediaOffsetMs"":1243979}]"
Zoie,"Fuller House: Season 1: ""War of the Roses""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:56:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2468,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7873,""mediaOffsetMs"":5296},{""eventType"":""reposition"",""sessionOffsetMs"":27132,""mediaOffsetMs"":1450000},{""eventType"":""playing"",""sessionOffsetMs"":28946,""mediaOffsetMs"":1448697},{""eventType"":""playing"",""sessionOffsetMs"":42053,""mediaOffsetMs"":1461877},{""eventType"":""playing"",""sessionOffsetMs"":49648,""mediaOffsetMs"":1469472},{""eventType"":""playing"",""sessionOffsetMs"":55664,""mediaOffsetMs"":1475488},{""eventType"":""playing"",""sessionOffsetMs"":63664,""mediaOffsetMs"":1483488},{""eventType"":""playing"",""sessionOffsetMs"":69680,""mediaOffsetMs"":1489504},{""eventType"":""paused"",""sessionOffsetMs"":192370,""mediaOffsetMs"":1612110},{""eventType"":""stopped"",""sessionOffsetMs"":193944,""mediaOffsetMs"":1612155}]"
Zoie,"Fuller House: Season 1: ""A Giant Leap""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:56:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":2191,""mediaOffsetMs"":7000},{""eventType"":""paused"",""sessionOffsetMs"":9902,""mediaOffsetMs"":13054},{""eventType"":""stopped"",""sessionOffsetMs"":18452,""mediaOffsetMs"":12329}]"
Zoie,Fuller House: Season 4 (Trailer),LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:56:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":918},{""eventType"":""playing"",""sessionOffsetMs"":2563,""mediaOffsetMs"":918},{""eventType"":""paused"",""sessionOffsetMs"":5098,""mediaOffsetMs"":2544},{""eventType"":""stopped"",""sessionOffsetMs"":6585,""mediaOffsetMs"":2546}]"
Zoie,Soul Surfer,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:21:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4801000},{""eventType"":""playing"",""sessionOffsetMs"":3889,""mediaOffsetMs"":4801000},{""eventType"":""paused"",""sessionOffsetMs"":6419,""mediaOffsetMs"":4800045},{""eventType"":""reposition"",""sessionOffsetMs"":18040,""mediaOffsetMs"":3980000},{""eventType"":""playing"",""sessionOffsetMs"":19326,""mediaOffsetMs"":3979600},{""eventType"":""playing"",""sessionOffsetMs"":39726,""mediaOffsetMs"":4000000},{""eventType"":""playing"",""sessionOffsetMs"":45742,""mediaOffsetMs"":4006016},{""eventType"":""playing"",""sessionOffsetMs"":53742,""mediaOffsetMs"":4014016},{""eventType"":""playing"",""sessionOffsetMs"":59758,""mediaOffsetMs"":4020032},{""eventType"":""paused"",""sessionOffsetMs"":515430,""mediaOffsetMs"":4475679},{""eventType"":""playing"",""sessionOffsetMs"":542041,""mediaOffsetMs"":4475679},{""eventType"":""paused"",""sessionOffsetMs"":2063987,""mediaOffsetMs"":5997574},{""eventType"":""stopped"",""sessionOffsetMs"":2066935,""mediaOffsetMs"":5996650}]"
Zoie,Soul Surfer_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:21:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2789,""mediaOffsetMs"":0}]"
Zoie,Fuller House: Season 4 (Trailer),LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:21:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":918},{""eventType"":""playing"",""sessionOffsetMs"":2127,""mediaOffsetMs"":918},{""eventType"":""paused"",""sessionOffsetMs"":3599,""mediaOffsetMs"":1292},{""eventType"":""stopped"",""sessionOffsetMs"":6401,""mediaOffsetMs"":1382}]"
Zoie,Grown Ups_hook_primary_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-16 02:21:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2469,""mediaOffsetMs"":0}]"
Zoie,"Fuller House: Season 1: ""A Giant Leap""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 19:40:31,US,[]
Zoie,"Fuller House: Season 1: ""War of the Roses""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 19:12:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1772,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":20804,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":26820,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":34820,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":40836,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":988123,""mediaOffsetMs"":991782},{""eventType"":""playing"",""sessionOffsetMs"":1061705,""mediaOffsetMs"":991782},{""eventType"":""paused"",""sessionOffsetMs"":1680611,""mediaOffsetMs"":1610775},{""eventType"":""stopped"",""sessionOffsetMs"":1681342,""mediaOffsetMs"":1610772}]"
Zoie,"Fuller House: Season 1: ""Secrets, Lies and Firetrucks""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 17:47:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1847,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":20879,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30167,""mediaOffsetMs"":33867},{""eventType"":""playing"",""sessionOffsetMs"":30348,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38348,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44364,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":744944,""mediaOffsetMs"":748539},{""eventType"":""playing"",""sessionOffsetMs"":4042361,""mediaOffsetMs"":748539},{""eventType"":""paused"",""sessionOffsetMs"":4062720,""mediaOffsetMs"":768976},{""eventType"":""playing"",""sessionOffsetMs"":4251205,""mediaOffsetMs"":768976},{""eventType"":""paused"",""sessionOffsetMs"":4685050,""mediaOffsetMs"":1202743},{""eventType"":""reposition"",""sessionOffsetMs"":4692523,""mediaOffsetMs"":1190000},{""eventType"":""playing"",""sessionOffsetMs"":4694387,""mediaOffsetMs"":1188770},{""eventType"":""playing"",""sessionOffsetMs"":4694480,""mediaOffsetMs"":1188770},{""eventType"":""playing"",""sessionOffsetMs"":4705170,""mediaOffsetMs"":1199573},{""eventType"":""playing"",""sessionOffsetMs"":4714813,""mediaOffsetMs"":1209216},{""eventType"":""playing"",""sessionOffsetMs"":4722813,""mediaOffsetMs"":1217216},{""eventType"":""playing"",""sessionOffsetMs"":4728829,""mediaOffsetMs"":1223232},{""eventType"":""playing"",""sessionOffsetMs"":4736829,""mediaOffsetMs"":1231232},{""eventType"":""paused"",""sessionOffsetMs"":5120491,""mediaOffsetMs"":1614738},{""eventType"":""stopped"",""sessionOffsetMs"":5122239,""mediaOffsetMs"":1614854}]"
Zoie,"Fuller House: Season 1: ""Ramona’s Not-So-Epic Party""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 17:17:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1810,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":23961,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24299,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30315,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38315,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44331,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1127932,""mediaOffsetMs"":1131421},{""eventType"":""reposition"",""sessionOffsetMs"":1135709,""mediaOffsetMs"":1100000},{""eventType"":""playing"",""sessionOffsetMs"":1137452,""mediaOffsetMs"":1097137},{""eventType"":""playing"",""sessionOffsetMs"":1137582,""mediaOffsetMs"":1097137},{""eventType"":""paused"",""sessionOffsetMs"":1138635,""mediaOffsetMs"":1098180},{""eventType"":""playing"",""sessionOffsetMs"":1139388,""mediaOffsetMs"":1098180},{""eventType"":""paused"",""sessionOffsetMs"":1140057,""mediaOffsetMs"":1098889},{""eventType"":""reposition"",""sessionOffsetMs"":1155423,""mediaOffsetMs"":1080000},{""eventType"":""playing"",""sessionOffsetMs"":1156723,""mediaOffsetMs"":1077659},{""eventType"":""paused"",""sessionOffsetMs"":1158118,""mediaOffsetMs"":1078952},{""eventType"":""playing"",""sessionOffsetMs"":1299792,""mediaOffsetMs"":1078952},{""eventType"":""paused"",""sessionOffsetMs"":1301493,""mediaOffsetMs"":1080662},{""eventType"":""playing"",""sessionOffsetMs"":1420459,""mediaOffsetMs"":1080662},{""eventType"":""playing"",""sessionOffsetMs"":1428408,""mediaOffsetMs"":1088837},{""eventType"":""playing"",""sessionOffsetMs"":1438675,""mediaOffsetMs"":1099104},{""eventType"":""playing"",""sessionOffsetMs"":1444691,""mediaOffsetMs"":1105120},{""eventType"":""playing"",""sessionOffsetMs"":1452691,""mediaOffsetMs"":1113120},{""eventType"":""playing"",""sessionOffsetMs"":1460691,""mediaOffsetMs"":1121120},{""eventType"":""paused"",""sessionOffsetMs"":1780027,""mediaOffsetMs"":1440313},{""eventType"":""stopped"",""sessionOffsetMs"":1782241,""mediaOffsetMs"":1440424}]"
Zoie,"Fuller House: Season 1: ""The Legend of El Explosivo""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 15:56:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1818,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":23974,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24312,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30328,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38328,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44344,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":773584,""mediaOffsetMs"":777318},{""eventType"":""playing"",""sessionOffsetMs"":4172451,""mediaOffsetMs"":777318},{""eventType"":""paused"",""sessionOffsetMs"":4838837,""mediaOffsetMs"":1443525},{""eventType"":""stopped"",""sessionOffsetMs"":4839500,""mediaOffsetMs"":1443668}]"
Zoie,"Fuller House: Season 1: ""Mad Max""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 15:30:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1875,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":24031,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24369,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30385,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38385,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44401,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1561560,""mediaOffsetMs"":1565105},{""eventType"":""stopped"",""sessionOffsetMs"":1562242,""mediaOffsetMs"":1565182}]"
Zoie,"Fuller House: Season 1: ""The Not-So-Great Escape""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 15:07:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1836,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":15926,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":24314,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30330,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38330,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44346,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1425200,""mediaOffsetMs"":1428718},{""eventType"":""stopped"",""sessionOffsetMs"":1425938,""mediaOffsetMs"":1428875}]"
Zoie,"Fuller House: Season 1: ""Funner House""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 14:41:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2246,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":21842,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":22230,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30230,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36246,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":44246,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":1562518,""mediaOffsetMs"":1560100},{""eventType"":""stopped"",""sessionOffsetMs"":1563204,""mediaOffsetMs"":1560273}]"
Zoie,"Fuller House: Season 1: ""Mad Max""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 14:40:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3622,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9988,""mediaOffsetMs"":6297},{""eventType"":""stopped"",""sessionOffsetMs"":22138,""mediaOffsetMs"":5310}]"
Zoie,Fuller House: Season 4 (CHARACTER POD),LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 14:40:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3417,""mediaOffsetMs"":0}]"
Zoie,Dennis the Menace_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 14:37:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3160,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":58865,""mediaOffsetMs"":55000}]"
Zoie,Floor Is Lava: Season 1 - 3 Act Snackable,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-14 14:37:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2596,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2906,""mediaOffsetMs"":291},{""eventType"":""stopped"",""sessionOffsetMs"":5024,""mediaOffsetMs"":218}]"
Zoie,"Fuller House: Season 1: ""Mad Max""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 22:43:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1716,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":6020,""mediaOffsetMs"":9801}]"
Zoie,"Fuller House: Season 1: ""The Not-So-Great Escape""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 22:19:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1827,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":23975,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24313,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30329,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38329,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44345,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1425194,""mediaOffsetMs"":1428718},{""eventType"":""stopped"",""sessionOffsetMs"":1425803,""mediaOffsetMs"":1428871}]"
Zoie,"Fuller House: Season 1: ""Funner House""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 21:53:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1719,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":15815,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":24203,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30219,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38219,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44235,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1556367,""mediaOffsetMs"":1560100},{""eventType"":""stopped"",""sessionOffsetMs"":1556972,""mediaOffsetMs"":1560148}]"
Zoie,"Fuller House: Season 1: ""Moving Day""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 21:27:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1786,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":23929,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24267,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30283,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38283,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44299,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1541235,""mediaOffsetMs"":1544834},{""eventType"":""stopped"",""sessionOffsetMs"":1541901,""mediaOffsetMs"":1544950}]"
Zoie,"Fuller House: Season 1: ""Our Very First Show, Again""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 21:12:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1168000},{""eventType"":""playing"",""sessionOffsetMs"":5595,""mediaOffsetMs"":1168000},{""eventType"":""playing"",""sessionOffsetMs"":24649,""mediaOffsetMs"":1186059},{""eventType"":""playing"",""sessionOffsetMs"":25790,""mediaOffsetMs"":1187200},{""eventType"":""playing"",""sessionOffsetMs"":33790,""mediaOffsetMs"":1195200},{""eventType"":""playing"",""sessionOffsetMs"":39806,""mediaOffsetMs"":1201216},{""eventType"":""playing"",""sessionOffsetMs"":47806,""mediaOffsetMs"":1209216},{""eventType"":""paused"",""sessionOffsetMs"":919874,""mediaOffsetMs"":2081162},{""eventType"":""stopped"",""sessionOffsetMs"":920618,""mediaOffsetMs"":2081218}]"
Zoie,Henry Danger: Season 1_hook_01_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 21:12:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2152,""mediaOffsetMs"":0}]"
Zoie,"Fuller House: Season 1: ""Our Very First Show, Again""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 20:52:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2344,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":19161,""mediaOffsetMs"":16850},{""eventType"":""playing"",""sessionOffsetMs"":30343,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36359,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":44359,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":50375,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1171649,""mediaOffsetMs"":1168959}]"
Zoie,"Fuller House: Season 1: ""War of the Roses""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 20:51:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2790,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22822,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30822,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36838,""mediaOffsetMs"":34048},{""eventType"":""paused"",""sessionOffsetMs"":41499,""mediaOffsetMs"":38580},{""eventType"":""reposition"",""sessionOffsetMs"":46457,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":48129,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":48220,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":55305,""mediaOffsetMs"":7048},{""eventType"":""stopped"",""sessionOffsetMs"":70931,""mediaOffsetMs"":6307}]"
Zoie,Fuller House: Season 4 (CHARACTER POD),LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 20:50:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2247,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11536,""mediaOffsetMs"":9300},{""eventType"":""stopped"",""sessionOffsetMs"":13019,""mediaOffsetMs"":9329}]"
Zoie,"Fuller House: Season 1: ""War of the Roses""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 06:33:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1653,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":6102,""mediaOffsetMs"":9801},{""eventType"":""stopped"",""sessionOffsetMs"":3606995,""mediaOffsetMs"":9622}]"
Zoie,"Fuller House: Season 1: ""Secrets, Lies and Firetrucks""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 06:06:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1756,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":15857,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":24245,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30261,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38261,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44277,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1611297,""mediaOffsetMs"":1614904},{""eventType"":""stopped"",""sessionOffsetMs"":1611875,""mediaOffsetMs"":1615038}]"
Zoie,"Fuller House: Season 1: ""Ramona’s Not-So-Epic Party""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 05:42:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1697,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":23836,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24174,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30190,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38190,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44206,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1436157,""mediaOffsetMs"":1439980},{""eventType"":""stopped"",""sessionOffsetMs"":1436780,""mediaOffsetMs"":1439974}]"
